legacy_product_id,legacy_php,legacy_url,name,proposed_slug,category_id,category_name,category_confidence,brand_id,brand_name,brand_confidence,images,technical_pdf,video,template_family,source_of_relationship,migration_status,notes,db_category_id,db_brand_id,category_candidates,brand_candidates,root_category_ids,php_match_confidence,unambiguous_php,alias_candidate_files,canonical_candidate_group,peer_product_ids,db_image_ids,db_pdf_ids,db_image_paths,page_image_paths,db_pdf_paths,page_pdf_paths
95,cortina-serie-610.php,https://puertasyserviciosindustriales.com/cortina-serie-610.php,Cortina serie 610,cortina-serie-610,14,Cortinas enrollables,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/rolling-service-doors-610.jpg|images/verficha.png|system/files/images/productos/72df998778c03bc863d043d89ff44bd56b0095ab,fichas/Cortina-serie-610-620.pdf|system/files/images/productos/98b07de6dca4ad402a37385c485fb6999d5c3323,,detalle-estatico,puerta34_administrador.sql:1630 (productos_id=95); cortinas-enrollables-industriales.php:196 -> cortina-serie-610.php [category 14]; cortinas-enrollables-industriales.php:201 -> cortina-serie-610.php [category 14]; cortinas-enrollables-industriales.php:205 -> cortina-serie-610.php [category 14]; page match: cortina-serie-610.php; exact_name=True; image_sha256=0; pdf_sha256=1; description_5grams=1.0; cortina-serie-610.php:1 title; body brand IDs=; peer SQL IDs=95,SHOULD_MIGRATE,,14,0,14,1,1,STRONG_INFERENCE,YES,,cortina-serie-610.php,95,849,853,system/files/images/productos/72df998778c03bc863d043d89ff44bd56b0095ab,images/verficha.png|images/rolling-service-doors-610.jpg,system/files/images/productos/98b07de6dca4ad402a37385c485fb6999d5c3323,fichas/Cortina-serie-610-620.pdf
96,cortinas-ventiladas-685.php,https://puertasyserviciosindustriales.com/cortinas-ventiladas-685.php,Cortinas ventiladas 685,cortinas-ventiladas-685,14,Cortinas enrollables,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/cortina-685.jpg|images/verficha.png|system/files/images/productos/8cc9045279f3a6ec3687c1f6ff0baa1dfc71c71b,fichas/security-grilles-681-685-brochure.pdf|system/files/images/productos/fcd7b006a2ccb75e9d55f0e15b1756f3a87079e9,,detalle-estatico,"puerta34_administrador.sql:1631 (productos_id=96); cortinas-enrollables-industriales.php:214 -> cortinas-ventiladas-685.php [category 14]; cortinas-enrollables-industriales.php:219 -> cortinas-ventiladas-685.php [category 14]; cortinas-enrollables-industriales.php:223 -> cortinas-ventiladas-685.php [category 14]; centros-comerciales.php:125 -> cortinas-ventiladas-685.php [category 19]; centros-comerciales.php:130 -> cortinas-ventiladas-685.php [category 19]; centros-comerciales.php:134 -> cortinas-ventiladas-685.php [category 19]; page match: cortinas-ventiladas-685.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; cortinas-ventiladas-685.php:1 title; body brand IDs=; peer SQL IDs=96,128",REVIEW,,14,0,14|19,1,1,STRONG_INFERENCE,YES,,cortinas-ventiladas-685.php,96|128,854,858,system/files/images/productos/8cc9045279f3a6ec3687c1f6ff0baa1dfc71c71b,images/verficha.png|images/cortina-685.jpg,system/files/images/productos/fcd7b006a2ccb75e9d55f0e15b1756f3a87079e9,fichas/security-grilles-681-685-brochure.pdf
97,cortina-de-seguridad-670.php,https://puertasyserviciosindustriales.com/cortina-de-seguridad-670.php,Cortina de seguridad 670,cortina-de-seguridad-670,14,Cortinas enrollables,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/cortina-670.jpg|images/cortina-670t.png|images/verficha.png|system/files/images/productos/e18f93b233e92c3c13b45b7654d4712f4748fe8b,fichas/security-grilles-670-671-brochure.pdf|system/files/images/productos/e7a01529a67d2e176caece591f7981360e4805ff,,detalle-estatico,puerta34_administrador.sql:1632 (productos_id=97); cortinas-enrollables-industriales.php:232 -> cortina-de-seguridad-670.php [category 14]; cortinas-enrollables-industriales.php:237 -> cortina-de-seguridad-670.php [category 14]; cortinas-enrollables-industriales.php:241 -> cortina-de-seguridad-670.php [category 14]; page match: cortina-de-seguridad-670.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.943; cortina-de-seguridad-670.php:1 title; body brand IDs=1; peer SQL IDs=97,SHOULD_MIGRATE,,14,0,14,1,1,STRONG_INFERENCE,YES,,cortina-de-seguridad-670.php,97,859,863,system/files/images/productos/e18f93b233e92c3c13b45b7654d4712f4748fe8b,images/verficha.png|images/cortina-670.jpg|images/cortina-670t.png,system/files/images/productos/e7a01529a67d2e176caece591f7981360e4805ff,fichas/security-grilles-670-671-brochure.pdf
98,cortina-de-seguridad-671.php,https://puertasyserviciosindustriales.com/cortina-de-seguridad-671.php,Cortina de seguridad 671,cortina-de-seguridad-671,14,Cortinas enrollables,CONFIRMED,1,Overhead Door,STRONG_INFERENCE,images/cortina-671.jpg|images/cortina-671t.png|images/verficha.png|system/files/images/productos/23d0316980d95f4f7ece95dd33a74b151eadb1bf,fichas/security-grilles-670-671-brochure1.pdf|system/files/images/productos/e7a01529a67d2e176caece591f7981360e4805ff,,detalle-estatico,puerta34_administrador.sql:1633 (productos_id=98); cortinas-enrollables-industriales.php:250 -> cortina-de-seguridad-671.php [category 14]; cortinas-enrollables-industriales.php:255 -> cortina-de-seguridad-671.php [category 14]; cortinas-enrollables-industriales.php:259 -> cortina-de-seguridad-671.php [category 14]; page match: cortina-de-seguridad-671.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; cortina-de-seguridad-671.php:1 title; body brand IDs=1; peer SQL IDs=98,SHOULD_MIGRATE,,14,0,14,1,1,STRONG_INFERENCE,YES,,cortina-de-seguridad-671.php,98,864,868,system/files/images/productos/23d0316980d95f4f7ece95dd33a74b151eadb1bf,images/verficha.png|images/cortina-671.jpg|images/cortina-671t.png,system/files/images/productos/e7a01529a67d2e176caece591f7981360e4805ff,fichas/security-grilles-670-671-brochure1.pdf
99,fire-rated-doors-firestar-models-700-700c.php,https://puertasyserviciosindustriales.com/fire-rated-doors-firestar-models-700-700c.php,Fire Rated Doors FireStarÂ® Models 700 & 700c,fire-rated-doors-firestar-models-700-700c,14,Cortinas enrollables,CONFIRMED,2,Wayne Dalton,STRONG_INFERENCE,images/fire-rated.jpg|images/fire-ratedt.jpg|images/verficha.png|system/files/images/productos/c46d19fe3eb462f51d4f636a3a4719ea6e8922c5,fichas/Folleto-de-Cortina-Enrollable-Wayne-Dalton-Firestar-700-2.pdf|system/files/images/productos/e973955577670d4ea61bd906a517dd878118831f,,detalle-estatico,"puerta34_administrador.sql:1634 (productos_id=99); cortinas-enrollables-industriales.php:286 -> fire-rated-doors-firestar-models-700-700c.php [category 14]; cortinas-enrollables-industriales.php:291 -> fire-rated-doors-firestar-models-700-700c.php [category 14]; cortinas-enrollables-industriales.php:295 -> fire-rated-doors-firestar-models-700-700c.php [category 14]; page match: fire-rated-doors-firestar-models-700-700c.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.988; wayne-dalton.php:37 -> fire-rated-doors-firestar-models-700-700c.php [brand 2]; wayne-dalton.php:42 -> fire-rated-doors-firestar-models-700-700c.php [brand 2]; wayne-dalton.php:46 -> fire-rated-doors-firestar-models-700-700c.php [brand 2]; fire-rated-doors-firestar-models-700-700c.php:1 title; body brand IDs=2; peer SQL IDs=13,99",REVIEW,,14,0,14,2,1,STRONG_INFERENCE,YES,,fire-rated-doors-firestar-models-700-700c.php,13|99,869,873,system/files/images/productos/c46d19fe3eb462f51d4f636a3a4719ea6e8922c5,images/verficha.png|images/fire-rated.jpg|images/fire-ratedt.jpg,system/files/images/productos/e973955577670d4ea61bd906a517dd878118831f,fichas/Folleto-de-Cortina-Enrollable-Wayne-Dalton-Firestar-700-2.pdf
100,vertigo.php,https://puertasyserviciosindustriales.com/vertigo.php,VertiGO,vertigo,14,Cortinas enrollables,CONFIRMED,9,GLG Porter Industriali,STRONG_INFERENCE,images/porte-rapide-vertigo-500x500.jpg|system/files/images/productos/0af69ab19e393782b652aac26101096f8532e265,,,detalle-estatico,"puerta34_administrador.sql:1635 (productos_id=100); cortinas-enrollables-industriales.php:304 -> vertigo.php [category 14]; cortinas-enrollables-industriales.php:309 -> vertigo.php [category 14]; cortinas-enrollables-industriales.php:313 -> vertigo.php [category 14]; page match: vertigo.php; exact_name=True; image_sha256=1; pdf_sha256=0; description_5grams=1.0; glg-porte-industriali.php:74 -> vertigo.php [brand 9]; glg-porte-industriali.php:79 -> vertigo.php [brand 9]; glg-porte-industriali.php:83 -> vertigo.php [brand 9]; vertigo.php:1 title; body brand IDs=9; peer SQL IDs=42,100",REVIEW,,14,0,14,9,1,STRONG_INFERENCE,YES,,vertigo.php,42|100,874,,system/files/images/productos/0af69ab19e393782b652aac26101096f8532e265,images/porte-rapide-vertigo-500x500.jpg,,
101,fast-seal-high-performance-door.php,https://puertasyserviciosindustriales.com/fast-seal-high-performance-door.php,Fast-SealÂ® High Performance Door,fast-seal-high-performance-door,17,Puertas rápidas,CONFIRMED,7,Rytec,STRONG_INFERENCE,images/fast.jpg|images/fasts.jpg|images/verficha.png|system/files/images/productos/1c6fb09d0758e1a02f2c7d7ac5658c9dc2bcc460,fichas/Fast-Seal_LIT020520_ES-2.pdf|system/files/images/productos/d0d4d97dd90ffb84dc80c08ad38dbb6eaf83b0fa,,detalle-estatico,"puerta34_administrador.sql:1636 (productos_id=101); puertas-rapidas.php:29 -> fast-seal-high-performance-door.php [category 17]; puertas-rapidas.php:34 -> fast-seal-high-performance-door.php [category 17]; puertas-rapidas.php:38 -> fast-seal-high-performance-door.php [category 17]; page match: fast-seal-high-performance-door.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.95; rytec.php:37 -> fast-seal-high-performance-door.php [brand 7]; rytec.php:42 -> fast-seal-high-performance-door.php [brand 7]; rytec.php:46 -> fast-seal-high-performance-door.php [brand 7]; fast-seal-high-performance-door.php:1 title; body brand IDs=; peer SQL IDs=36,101",REVIEW,,17,0,17,7,1,STRONG_INFERENCE,YES,,fast-seal-high-performance-door.php,36|101,878,882,system/files/images/productos/1c6fb09d0758e1a02f2c7d7ac5658c9dc2bcc460,images/verficha.png|images/fasts.jpg|images/fast.jpg,system/files/images/productos/d0d4d97dd90ffb84dc80c08ad38dbb6eaf83b0fa,fichas/Fast-Seal_LIT020520_ES-2.pdf
102,predadoor-nxt-door.php,https://puertasyserviciosindustriales.com/predadoor-nxt-door.php,PredaDoorÂ® NXTÂ® Door,predadoor-nxt-door,17,Puertas rápidas,CONFIRMED,7,Rytec,STRONG_INFERENCE,images/preda.jpg|images/verficha.png|system/files/images/productos/dea67750c58a9beeb1e4bf0140e4b97863635cfa,fichas/Predadoor_NXT_LIT020720_ES.pdf|system/files/images/productos/e7558238c56779a33c10c7770146c9f7017bd375,,detalle-estatico,"puerta34_administrador.sql:1637 (productos_id=102); puertas-rapidas.php:47 -> predadoor-nxt-door.php [category 17]; puertas-rapidas.php:52 -> predadoor-nxt-door.php [category 17]; puertas-rapidas.php:56 -> predadoor-nxt-door.php [category 17]; page match: predadoor-nxt-door.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=1.0; rytec.php:56 -> predadoor-nxt-door.php [brand 7]; rytec.php:61 -> predadoor-nxt-door.php [brand 7]; rytec.php:65 -> predadoor-nxt-door.php [brand 7]; predadoor-nxt-door.php:1 title; body brand IDs=; peer SQL IDs=37,102",REVIEW,,17,0,17,7,1,STRONG_INFERENCE,YES,,predadoor-nxt-door.php,37|102,883,887,system/files/images/productos/dea67750c58a9beeb1e4bf0140e4b97863635cfa,images/verficha.png|images/preda.jpg,system/files/images/productos/e7558238c56779a33c10c7770146c9f7017bd375,fichas/Predadoor_NXT_LIT020720_ES.pdf
103,rapida-enrollable-industrial.php,https://puertasyserviciosindustriales.com/rapida-enrollable-industrial.php,RÃPIDA ENROLLABLE INDUSTRIAL,rapida-enrollable-industrial,17,Puertas rápidas,CONFIRMED,8,Infraca Quality Doors,STRONG_INFERENCE,images/puerta-infraca.jpg|images/puerta-infraca02.jpg|images/verficha.png|system/files/images/productos/480de804a97c7cc053d671704d026ceb6d7854d1|system/files/images/productos/83a6ec78d40fa21f9a4823626e7117bd2bac7943,fichas/INFRACA-RAPIDA-ENROLLABLE.pdf|system/files/images/productos/d022de529fe9c4e48c5bf2c4652af466b87b3af6,,detalle-estatico,"puerta34_administrador.sql:1638 (productos_id=103); puertas-rapidas.php:65 -> rapida-enrollable-industrial.php [category 17]; puertas-rapidas.php:70 -> rapida-enrollable-industrial.php [category 17]; puertas-rapidas.php:74 -> rapida-enrollable-industrial.php [category 17]; page match: rapida-enrollable-industrial.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.413; infraca-quality-doors.php:37 -> rapida-enrollable-industrial.php [brand 8]; infraca-quality-doors.php:42 -> rapida-enrollable-industrial.php [brand 8]; infraca-quality-doors.php:46 -> rapida-enrollable-industrial.php [brand 8]; rapida-enrollable-industrial.php:1 title; body brand IDs=8; peer SQL IDs=38,103",REVIEW,,17,0,17,8,1,STRONG_INFERENCE,YES,,rapida-enrollable-industrial.php,38|103,"888,892",896,system/files/images/productos/480de804a97c7cc053d671704d026ceb6d7854d1|system/files/images/productos/83a6ec78d40fa21f9a4823626e7117bd2bac7943,images/verficha.png|images/puerta-infraca.jpg|images/puerta-infraca02.jpg,system/files/images/productos/d022de529fe9c4e48c5bf2c4652af466b87b3af6,fichas/INFRACA-RAPIDA-ENROLLABLE.pdf
104,rapida-apilable.php,https://puertasyserviciosindustriales.com/rapida-apilable.php,RÃPIDA APILABLE,rapida-apilable,17,Puertas rápidas,CONFIRMED,8,Infraca Quality Doors,STRONG_INFERENCE,images/apilable.jpg|images/apilable2.jpg|images/verficha.png|system/files/images/productos/1dbc1c3bbbced6c0721c851547c4d781f5ffe0a7|system/files/images/productos/8ffd98efe5201d900181b34107af50002abe8ed8|system/files/images/productos/c50e1e39b34533eb25bba5641b8c2e2be5e0dec3,fichas/INFRACA-RÁPIDA-APILABLE.pdf|system/files/images/productos/ad6778fc1e386c13476d2051b66e504deddd77d7,,detalle-estatico,"puerta34_administrador.sql:1639 (productos_id=104); puertas-rapidas.php:83 -> rapida-apilable.php [category 17]; puertas-rapidas.php:88 -> rapida-apilable.php [category 17]; puertas-rapidas.php:92 -> rapida-apilable.php [category 17]; page match: rapida-apilable.php; exact_name=True; image_sha256=2; pdf_sha256=0; description_5grams=0.385; infraca-quality-doors.php:56 -> rapida-apilable.php [brand 8]; infraca-quality-doors.php:61 -> rapida-apilable.php [brand 8]; infraca-quality-doors.php:65 -> rapida-apilable.php [brand 8]; rapida-apilable.php:1 title; body brand IDs=; peer SQL IDs=39,104",REVIEW,,17,0,17,8,1,STRONG_INFERENCE,YES,,rapida-apilable.php,39|104,"897,901,905",909,system/files/images/productos/8ffd98efe5201d900181b34107af50002abe8ed8|system/files/images/productos/c50e1e39b34533eb25bba5641b8c2e2be5e0dec3|system/files/images/productos/1dbc1c3bbbced6c0721c851547c4d781f5ffe0a7,images/verficha.png|images/apilable.jpg|images/apilable2.jpg,system/files/images/productos/ad6778fc1e386c13476d2051b66e504deddd77d7,fichas/INFRACA-RÁPIDA-APILABLE.pdf
105,rolli-zip.php,https://puertasyserviciosindustriales.com/rolli-zip.php,ROLLI ZIP Puertas rÃ¡pidas enrollables autorreparable,rolli-zip,17,Puertas rápidas,CONFIRMED,9,GLG Porter Industriali,STRONG_INFERENCE,images/Ditec-reset-imagen.jpg|images/Rolli-Zip-1.jpg|images/verficha.png|system/files/images/productos/0486010282e4b5e4164ef8bb0576b0e931ddc9ed|system/files/images/productos/91b1b22e0757eb17e2b2f7ad5252137d6b50e464,fichas/Rollizip-Technical-Specifications-15.pdf|system/files/images/productos/9864659d131f5853c5c595c40be3adac9e56f2d9,,detalle-estatico,"puerta34_administrador.sql:1640 (productos_id=105); puertas-rapidas.php:123 -> rolli-zip.php [category 17]; puertas-rapidas.php:128 -> rolli-zip.php [category 17]; puertas-rapidas.php:132 -> rolli-zip.php [category 17]; page match: rolli-zip.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.973; glg-porte-industriali.php:37 -> rolli-zip.php [brand 9]; glg-porte-industriali.php:42 -> rolli-zip.php [brand 9]; glg-porte-industriali.php:46 -> rolli-zip.php [brand 9]; rolli-zip.php:1 title; body brand IDs=9; peer SQL IDs=40,105",REVIEW,,17,0,17,9,1,STRONG_INFERENCE,YES,,rolli-zip.php,40|105,"910,914",918,system/files/images/productos/0486010282e4b5e4164ef8bb0576b0e931ddc9ed|system/files/images/productos/91b1b22e0757eb17e2b2f7ad5252137d6b50e464,images/verficha.png|images/Rolli-Zip-1.jpg|images/Ditec-reset-imagen.jpg,system/files/images/productos/9864659d131f5853c5c595c40be3adac9e56f2d9,fichas/Rollizip-Technical-Specifications-15.pdf
106,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,https://puertasyserviciosindustriales.com/kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,ALUMINA â€“ Puertas rÃ¡pidas autorreparable,kronos-puertas-rapidas-de-sectores-modulares-autorreparable,17,Puertas rápidas,CONFIRMED,9,GLG Porter Industriali,STRONG_INFERENCE,images/alumina-1.jpg|images/verficha.png|system/files/images/productos/f9118a7d8fac480174a9a4e0455b51ee73490fa6,fichas/Alumina-Technical-Specifications-15.pdf|system/files/images/productos/edaa9d68e318711d183689d070ec145da123c768,,detalle-estatico,"puerta34_administrador.sql:1641 (productos_id=106); puertas-rapidas.php:159 -> kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php [category 17]; puertas-rapidas.php:164 -> kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php [category 17]; puertas-rapidas.php:168 -> kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php [category 17]; page match: kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php; exact_name=True; image_sha256=1; pdf_sha256=1; description_5grams=0.98; glg-porte-industriali.php:56 -> kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php [brand 9]; glg-porte-industriali.php:61 -> kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php [brand 9]; glg-porte-industriali.php:65 -> kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php [brand 9]; kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php:1 title; body brand IDs=; peer SQL IDs=41,106",REVIEW,,17,0,17,9,1,STRONG_INFERENCE,YES,,kronos-puertas-rapidas-de-sectores-modulares-autorreparable.php,41|106,919,923,system/files/images/productos/f9118a7d8fac480174a9a4e0455b51ee73490fa6,images/verficha.png|images/alumina-1.jpg,system/files/images/productos/edaa9d68e318711d183689d070ec145da123c768,fichas/Alumina-Technical-Specifications-15.pdf
107,coleccion-modern-steel.php,https://puertasyserviciosindustriales.com/coleccion-modern-steel.php,ColecciÃ³n Modern Steelâ„¢,coleccion-modern-steel,36,Puertas residenciales,CONFIRMED,,,WEAK_INFERENCE,images/liso_rayas.png|images/modern-steel-1.png|images/modern-steel-2.png|images/verficha.png|system/files/images/productos/0d4439f5ba46973f404b8a9eaf3c6ed102faad54|system/files/images/productos/68350ebf06fb528912f62e2bf663862519c7dd38|system/files/images/productos/dfab80908ff3b6ba9e823ae8e208dbca887b97fe|system/files/images/productos/f304f05a8957297b9b40a452fa93647f80e7bcb6,fichas/lisos.pdf|system/files/images/productos/1bc8deceeea60e7d404142cf859897e4e36ccc86,,detalle-estatico,"puerta34_administrador.sql:1642 (productos_id=107); puertasresidenciales.php:33 -> coleccion-modern-steel.php [category 36]; puertasresidenciales.php:38 -> coleccion-modern-steel.php [category 36]; puertasresidenciales.php:42 -> coleccion-modern-steel.php [category 36]; page match: coleccion-modern-steel.php; exact_name=True; image_sha256=3; pdf_sha256=1; description_5grams=0.947; overhead-door.php:94 -> coleccion-modern-steel.php [brand 1]; overhead-door.php:99 -> coleccion-modern-steel.php [brand 1]; overhead-door.php:103 -> coleccion-modern-steel.php [brand 1]; wayne-dalton.php:94 -> coleccion-modern-steel.php [brand 2]; wayne-dalton.php:99 -> coleccion-modern-steel.php [brand 2]; wayne-dalton.php:103 -> coleccion-modern-steel.php [brand 2]; clopay.php:92 -> coleccion-modern-steel.php [brand 3]; clopay.php:97 -> coleccion-modern-steel.php [brand 3]; clopay.php:101 -> coleccion-modern-steel.php [brand 3]; coleccion-modern-steel.php:1 title; body brand IDs=3; peer SQL IDs=6,16,20,107",REVIEW,"CONFLICT: marcas candidatas 1,2,3; asignacion SQL no equivale a fabricante verificado",36,0,36,1|2|3,7,STRONG_INFERENCE,YES,,coleccion-modern-steel.php,6|16|20|107,"924,928,932,936",940,system/files/images/productos/0d4439f5ba46973f404b8a9eaf3c6ed102faad54|system/files/images/productos/f304f05a8957297b9b40a452fa93647f80e7bcb6|system/files/images/productos/68350ebf06fb528912f62e2bf663862519c7dd38|system/files/images/productos/dfab80908ff3b6ba9e823ae8e208dbca887b97fe,images/verficha.png|images/liso_rayas.png|images/modern-steel-1.png|images/modern-steel-2.png,system/files/images/productos/1bc8deceeea60e7d404142cf859897e4e36ccc86,fichas/lisos.pdf
